1.000000000000000000e+00,3.890000000000000000e+02,9.700000000000000000e+01
1.000000000000000000e+00,3.860000000000000000e+02,9.800000000000000000e+01
1.000000000000000000e+00,3.860000000000000000e+02,9.900000000000000000e+01
1.000000000000000000e+00,3.830000000000000000e+02,1.000000000000000000e+02
1.000000000000000000e+00,3.830000000000000000e+02,1.010000000000000000e+02
1.000000000000000000e+00,3.800000000000000000e+02,1.020000000000000000e+02
1.000000000000000000e+00,3.800000000000000000e+02,1.030000000000000000e+02
1.000000000000000000e+00,3.800000000000000000e+02,1.040000000000000000e+02
1.000000000000000000e+00,3.770000000000000000e+02,1.050000000000000000e+02
1.000000000000000000e+00,3.770000000000000000e+02,1.060000000000000000e+02
1.000000000000000000e+00,3.740000000000000000e+02,1.070000000000000000e+02
1.000000000000000000e+00,3.740000000000000000e+02,1.080000000000000000e+02
1.000000000000000000e+00,3.740000000000000000e+02,1.090000000000000000e+02
1.000000000000000000e+00,3.700000000000000000e+02,1.100000000000000000e+02
1.000000000000000000e+00,3.700000000000000000e+02,1.110000000000000000e+02
1.000000000000000000e+00,3.700000000000000000e+02,1.110000000000000000e+02
1.000000000000000000e+00,3.670000000000000000e+02,1.120000000000000000e+02
1.000000000000000000e+00,3.670000000000000000e+02,1.130000000000000000e+02
1.000000000000000000e+00,3.670000000000000000e+02,1.140000000000000000e+02
1.000000000000000000e+00,3.640000000000000000e+02,1.150000000000000000e+02
1.000000000000000000e+00,3.640000000000000000e+02,1.160000000000000000e+02
1.000000000000000000e+00,3.640000000000000000e+02,1.170000000000000000e+02
1.000000000000000000e+00,3.640000000000000000e+02,1.180000000000000000e+02
1.000000000000000000e+00,3.610000000000000000e+02,1.190000000000000000e+02
1.000000000000000000e+00,3.610000000000000000e+02,1.200000000000000000e+02
1.000000000000000000e+00,3.610000000000000000e+02,1.210000000000000000e+02
1.000000000000000000e+00,3.580000000000000000e+02,1.220000000000000000e+02
1.000000000000000000e+00,3.580000000000000000e+02,1.230000000000000000e+02
1.000000000000000000e+00,3.580000000000000000e+02,1.240000000000000000e+02
1.000000000000000000e+00,3.580000000000000000e+02,1.250000000000000000e+02
1.000000000000000000e+00,3.550000000000000000e+02,1.260000000000000000e+02
1.000000000000000000e+00,3.550000000000000000e+02,1.270000000000000000e+02
1.000000000000000000e+00,3.550000000000000000e+02,1.270000000000000000e+02
1.000000000000000000e+00,3.550000000000000000e+02,1.280000000000000000e+02
1.000000000000000000e+00,3.520000000000000000e+02,1.290000000000000000e+02
1.000000000000000000e+00,3.520000000000000000e+02,1.300000000000000000e+02
1.000000000000000000e+00,3.520000000000000000e+02,1.310000000000000000e+02
1.000000000000000000e+00,3.520000000000000000e+02,1.320000000000000000e+02
1.000000000000000000e+00,3.520000000000000000e+02,1.330000000000000000e+02
1.000000000000000000e+00,3.490000000000000000e+02,1.340000000000000000e+02
1.000000000000000000e+00,3.490000000000000000e+02,1.350000000000000000e+02
1.000000000000000000e+00,3.490000000000000000e+02,1.360000000000000000e+02
1.000000000000000000e+00,3.490000000000000000e+02,1.370000000000000000e+02
1.000000000000000000e+00,3.490000000000000000e+02,1.380000000000000000e+02
1.000000000000000000e+00,3.460000000000000000e+02,1.390000000000000000e+02
1.000000000000000000e+00,3.460000000000000000e+02,1.400000000000000000e+02
1.000000000000000000e+00,3.460000000000000000e+02,1.410000000000000000e+02
1.000000000000000000e+00,3.460000000000000000e+02,1.420000000000000000e+02
1.000000000000000000e+00,3.460000000000000000e+02,1.430000000000000000e+02
1.000000000000000000e+00,3.460000000000000000e+02,1.430000000000000000e+02
1.000000000000000000e+00,3.420000000000000000e+02,1.440000000000000000e+02
1.000000000000000000e+00,3.420000000000000000e+02,1.450000000000000000e+02
1.000000000000000000e+00,3.420000000000000000e+02,1.460000000000000000e+02
1.000000000000000000e+00,3.420000000000000000e+02,1.470000000000000000e+02
1.000000000000000000e+00,3.420000000000000000e+02,1.480000000000000000e+02
1.000000000000000000e+00,3.420000000000000000e+02,1.490000000000000000e+02
1.000000000000000000e+00,3.390000000000000000e+02,1.500000000000000000e+02
1.000000000000000000e+00,3.390000000000000000e+02,1.510000000000000000e+02
1.000000000000000000e+00,3.390000000000000000e+02,1.520000000000000000e+02
1.000000000000000000e+00,3.390000000000000000e+02,1.530000000000000000e+02
1.000000000000000000e+00,3.390000000000000000e+02,1.540000000000000000e+02
1.000000000000000000e+00,3.390000000000000000e+02,1.550000000000000000e+02
1.000000000000000000e+00,3.390000000000000000e+02,1.560000000000000000e+02
1.000000000000000000e+00,3.360000000000000000e+02,1.570000000000000000e+02
1.000000000000000000e+00,3.360000000000000000e+02,1.580000000000000000e+02
1.000000000000000000e+00,3.360000000000000000e+02,1.590000000000000000e+02
1.000000000000000000e+00,3.360000000000000000e+02,1.590000000000000000e+02
1.000000000000000000e+00,3.360000000000000000e+02,1.600000000000000000e+02
1.000000000000000000e+00,3.360000000000000000e+02,1.610000000000000000e+02
1.000000000000000000e+00,3.360000000000000000e+02,1.620000000000000000e+02
1.000000000000000000e+00,3.360000000000000000e+02,1.630000000000000000e+02
1.000000000000000000e+00,3.360000000000000000e+02,1.640000000000000000e+02
1.000000000000000000e+00,3.330000000000000000e+02,1.650000000000000000e+02
1.000000000000000000e+00,3.330000000000000000e+02,1.660000000000000000e+02
1.000000000000000000e+00,3.330000000000000000e+02,1.670000000000000000e+02
1.000000000000000000e+00,3.330000000000000000e+02,1.680000000000000000e+02
1.000000000000000000e+00,3.330000000000000000e+02,1.690000000000000000e+02
1.000000000000000000e+00,3.330000000000000000e+02,1.700000000000000000e+02
1.000000000000000000e+00,3.330000000000000000e+02,1.710000000000000000e+02
1.000000000000000000e+00,3.330000000000000000e+02,1.720000000000000000e+02
1.000000000000000000e+00,3.330000000000000000e+02,1.730000000000000000e+02
1.000000000000000000e+00,3.300000000000000000e+02,1.740000000000000000e+02
1.000000000000000000e+00,3.300000000000000000e+02,1.750000000000000000e+02
1.000000000000000000e+00,3.300000000000000000e+02,1.750000000000000000e+02
1.000000000000000000e+00,3.300000000000000000e+02,1.760000000000000000e+02
1.000000000000000000e+00,3.300000000000000000e+02,1.770000000000000000e+02
1.000000000000000000e+00,3.300000000000000000e+02,1.780000000000000000e+02
1.000000000000000000e+00,3.300000000000000000e+02,1.790000000000000000e+02
1.000000000000000000e+00,3.300000000000000000e+02,1.800000000000000000e+02
1.000000000000000000e+00,3.300000000000000000e+02,1.810000000000000000e+02
1.000000000000000000e+00,3.300000000000000000e+02,1.820000000000000000e+02
1.000000000000000000e+00,3.300000000000000000e+02,1.830000000000000000e+02
1.000000000000000000e+00,3.300000000000000000e+02,1.840000000000000000e+02
1.000000000000000000e+00,3.270000000000000000e+02,1.850000000000000000e+02
1.000000000000000000e+00,3.270000000000000000e+02,1.860000000000000000e+02
1.000000000000000000e+00,3.270000000000000000e+02,1.870000000000000000e+02
1.000000000000000000e+00,3.270000000000000000e+02,1.880000000000000000e+02
1.000000000000000000e+00,3.270000000000000000e+02,1.890000000000000000e+02
1.000000000000000000e+00,3.270000000000000000e+02,1.900000000000000000e+02
1.000000000000000000e+00,3.270000000000000000e+02,1.910000000000000000e+02
1.000000000000000000e+00,3.270000000000000000e+02,1.910000000000000000e+02
1.000000000000000000e+00,3.270000000000000000e+02,1.920000000000000000e+02
1.000000000000000000e+00,3.270000000000000000e+02,1.930000000000000000e+02
1.000000000000000000e+00,3.270000000000000000e+02,1.940000000000000000e+02
1.000000000000000000e+00,3.270000000000000000e+02,1.950000000000000000e+02
1.000000000000000000e+00,3.270000000000000000e+02,1.960000000000000000e+02
1.000000000000000000e+00,3.270000000000000000e+02,1.970000000000000000e+02
1.000000000000000000e+00,3.270000000000000000e+02,1.980000000000000000e+02
1.000000000000000000e+00,3.270000000000000000e+02,1.990000000000000000e+02
1.000000000000000000e+00,3.240000000000000000e+02,2.000000000000000000e+02
1.000000000000000000e+00,3.240000000000000000e+02,2.010000000000000000e+02
1.000000000000000000e+00,3.240000000000000000e+02,2.020000000000000000e+02
1.000000000000000000e+00,3.240000000000000000e+02,2.030000000000000000e+02
1.000000000000000000e+00,3.240000000000000000e+02,2.040000000000000000e+02
1.000000000000000000e+00,3.240000000000000000e+02,2.050000000000000000e+02
1.000000000000000000e+00,3.240000000000000000e+02,2.060000000000000000e+02
1.000000000000000000e+00,3.240000000000000000e+02,2.060000000000000000e+02
1.000000000000000000e+00,3.240000000000000000e+02,2.070000000000000000e+02
1.000000000000000000e+00,3.240000000000000000e+02,2.080000000000000000e+02
1.000000000000000000e+00,3.240000000000000000e+02,2.090000000000000000e+02
1.000000000000000000e+00,3.240000000000000000e+02,2.100000000000000000e+02
1.000000000000000000e+00,3.240000000000000000e+02,2.110000000000000000e+02
1.000000000000000000e+00,3.240000000000000000e+02,2.120000000000000000e+02
1.000000000000000000e+00,3.240000000000000000e+02,2.130000000000000000e+02
1.000000000000000000e+00,3.240000000000000000e+02,2.140000000000000000e+02
1.000000000000000000e+00,3.240000000000000000e+02,2.150000000000000000e+02
1.000000000000000000e+00,3.240000000000000000e+02,2.160000000000000000e+02
1.000000000000000000e+00,3.240000000000000000e+02,2.170000000000000000e+02
1.000000000000000000e+00,3.240000000000000000e+02,2.180000000000000000e+02
1.000000000000000000e+00,3.240000000000000000e+02,2.190000000000000000e+02
1.000000000000000000e+00,3.240000000000000000e+02,2.200000000000000000e+02
1.000000000000000000e+00,3.210000000000000000e+02,2.210000000000000000e+02
1.000000000000000000e+00,3.210000000000000000e+02,2.220000000000000000e+02
1.000000000000000000e+00,3.210000000000000000e+02,2.220000000000000000e+02
1.000000000000000000e+00,3.210000000000000000e+02,2.230000000000000000e+02
1.000000000000000000e+00,3.210000000000000000e+02,2.240000000000000000e+02
1.000000000000000000e+00,3.210000000000000000e+02,2.250000000000000000e+02
1.000000000000000000e+00,3.210000000000000000e+02,2.260000000000000000e+02
1.000000000000000000e+00,3.210000000000000000e+02,2.270000000000000000e+02
1.000000000000000000e+00,3.210000000000000000e+02,2.280000000000000000e+02
1.000000000000000000e+00,3.210000000000000000e+02,2.290000000000000000e+02
1.000000000000000000e+00,3.210000000000000000e+02,2.300000000000000000e+02
1.000000000000000000e+00,3.210000000000000000e+02,2.310000000000000000e+02
1.000000000000000000e+00,3.210000000000000000e+02,2.320000000000000000e+02
1.000000000000000000e+00,3.210000000000000000e+02,2.330000000000000000e+02
1.000000000000000000e+00,3.210000000000000000e+02,2.340000000000000000e+02
1.000000000000000000e+00,3.210000000000000000e+02,2.350000000000000000e+02
1.000000000000000000e+00,3.210000000000000000e+02,2.360000000000000000e+02
1.000000000000000000e+00,3.210000000000000000e+02,2.370000000000000000e+02
1.000000000000000000e+00,3.210000000000000000e+02,2.380000000000000000e+02
1.000000000000000000e+00,3.210000000000000000e+02,2.380000000000000000e+02
2.000000000000000000e+00,1.435000000000000000e+03,3.000000000000000000e+01
2.000000000000000000e+00,1.428000000000000000e+03,3.100000000000000000e+01
2.000000000000000000e+00,1.416000000000000000e+03,3.100000000000000000e+01
2.000000000000000000e+00,1.394000000000000000e+03,3.200000000000000000e+01
2.000000000000000000e+00,1.369000000000000000e+03,3.300000000000000000e+01
2.000000000000000000e+00,1.341000000000000000e+03,3.400000000000000000e+01
2.000000000000000000e+00,1.310000000000000000e+03,3.500000000000000000e+01
2.000000000000000000e+00,1.279000000000000000e+03,3.600000000000000000e+01
2.000000000000000000e+00,1.245000000000000000e+03,3.700000000000000000e+01
2.000000000000000000e+00,1.214000000000000000e+03,3.800000000000000000e+01
2.000000000000000000e+00,1.179000000000000000e+03,3.900000000000000000e+01
2.000000000000000000e+00,1.148000000000000000e+03,4.000000000000000000e+01
2.000000000000000000e+00,1.117000000000000000e+03,4.100000000000000000e+01
2.000000000000000000e+00,1.089000000000000000e+03,4.200000000000000000e+01
2.000000000000000000e+00,1.061000000000000000e+03,4.300000000000000000e+01
2.000000000000000000e+00,1.036000000000000000e+03,4.400000000000000000e+01
2.000000000000000000e+00,1.011000000000000000e+03,4.500000000000000000e+01
2.000000000000000000e+00,9.870000000000000000e+02,4.600000000000000000e+01
2.000000000000000000e+00,9.680000000000000000e+02,4.700000000000000000e+01
2.000000000000000000e+00,9.460000000000000000e+02,4.700000000000000000e+01
2.000000000000000000e+00,9.310000000000000000e+02,4.800000000000000000e+01
2.000000000000000000e+00,9.120000000000000000e+02,4.900000000000000000e+01
2.000000000000000000e+00,8.960000000000000000e+02,5.000000000000000000e+01
2.000000000000000000e+00,8.840000000000000000e+02,5.100000000000000000e+01
2.000000000000000000e+00,8.710000000000000000e+02,5.200000000000000000e+01
2.000000000000000000e+00,8.590000000000000000e+02,5.300000000000000000e+01
2.000000000000000000e+00,8.470000000000000000e+02,5.400000000000000000e+01
2.000000000000000000e+00,8.370000000000000000e+02,5.500000000000000000e+01
2.000000000000000000e+00,8.280000000000000000e+02,5.600000000000000000e+01
2.000000000000000000e+00,8.190000000000000000e+02,5.700000000000000000e+01
2.000000000000000000e+00,8.090000000000000000e+02,5.800000000000000000e+01
2.000000000000000000e+00,8.000000000000000000e+02,5.900000000000000000e+01
2.000000000000000000e+00,7.940000000000000000e+02,6.000000000000000000e+01
2.000000000000000000e+00,7.840000000000000000e+02,6.100000000000000000e+01
2.000000000000000000e+00,7.780000000000000000e+02,6.200000000000000000e+01
2.000000000000000000e+00,7.720000000000000000e+02,6.300000000000000000e+01
2.000000000000000000e+00,7.660000000000000000e+02,6.300000000000000000e+01
2.000000000000000000e+00,7.590000000000000000e+02,6.400000000000000000e+01
2.000000000000000000e+00,7.530000000000000000e+02,6.500000000000000000e+01
2.000000000000000000e+00,7.470000000000000000e+02,6.600000000000000000e+01
2.000000000000000000e+00,7.410000000000000000e+02,6.700000000000000000e+01
2.000000000000000000e+00,7.380000000000000000e+02,6.800000000000000000e+01
2.000000000000000000e+00,7.310000000000000000e+02,6.900000000000000000e+01
2.000000000000000000e+00,7.250000000000000000e+02,7.000000000000000000e+01
2.000000000000000000e+00,7.220000000000000000e+02,7.100000000000000000e+01
2.000000000000000000e+00,7.190000000000000000e+02,7.200000000000000000e+01
2.000000000000000000e+00,7.130000000000000000e+02,7.300000000000000000e+01
2.000000000000000000e+00,7.100000000000000000e+02,7.400000000000000000e+01
2.000000000000000000e+00,7.030000000000000000e+02,7.500000000000000000e+01
2.000000000000000000e+00,7.000000000000000000e+02,7.600000000000000000e+01
2.000000000000000000e+00,6.970000000000000000e+02,7.700000000000000000e+01
2.000000000000000000e+00,6.940000000000000000e+02,7.800000000000000000e+01
2.000000000000000000e+00,6.880000000000000000e+02,7.900000000000000000e+01
2.000000000000000000e+00,6.850000000000000000e+02,7.900000000000000000e+01
2.000000000000000000e+00,6.820000000000000000e+02,8.000000000000000000e+01
2.000000000000000000e+00,6.780000000000000000e+02,8.100000000000000000e+01
2.000000000000000000e+00,6.750000000000000000e+02,8.200000000000000000e+01
2.000000000000000000e+00,6.720000000000000000e+02,8.300000000000000000e+01
2.000000000000000000e+00,6.690000000000000000e+02,8.400000000000000000e+01
2.000000000000000000e+00,6.660000000000000000e+02,8.500000000000000000e+01
2.000000000000000000e+00,6.630000000000000000e+02,8.600000000000000000e+01
2.000000000000000000e+00,6.600000000000000000e+02,8.700000000000000000e+01
2.000000000000000000e+00,6.570000000000000000e+02,8.800000000000000000e+01
2.000000000000000000e+00,6.570000000000000000e+02,8.900000000000000000e+01
2.000000000000000000e+00,6.540000000000000000e+02,9.000000000000000000e+01
2.000000000000000000e+00,6.500000000000000000e+02,9.100000000000000000e+01
2.000000000000000000e+00,6.470000000000000000e+02,9.200000000000000000e+01
2.000000000000000000e+00,6.440000000000000000e+02,9.300000000000000000e+01
2.000000000000000000e+00,6.410000000000000000e+02,9.400000000000000000e+01
2.000000000000000000e+00,6.410000000000000000e+02,9.500000000000000000e+01
2.000000000000000000e+00,6.380000000000000000e+02,9.500000000000000000e+01
2.000000000000000000e+00,6.350000000000000000e+02,9.600000000000000000e+01
2.000000000000000000e+00,6.320000000000000000e+02,9.700000000000000000e+01
2.000000000000000000e+00,6.290000000000000000e+02,9.800000000000000000e+01
2.000000000000000000e+00,6.290000000000000000e+02,9.900000000000000000e+01
2.000000000000000000e+00,6.260000000000000000e+02,1.000000000000000000e+02
2.000000000000000000e+00,6.220000000000000000e+02,1.010000000000000000e+02
2.000000000000000000e+00,6.220000000000000000e+02,1.020000000000000000e+02
2.000000000000000000e+00,6.190000000000000000e+02,1.030000000000000000e+02
2.000000000000000000e+00,6.160000000000000000e+02,1.040000000000000000e+02
2.000000000000000000e+00,6.160000000000000000e+02,1.050000000000000000e+02
2.000000000000000000e+00,6.130000000000000000e+02,1.060000000000000000e+02
2.000000000000000000e+00,6.100000000000000000e+02,1.070000000000000000e+02
2.000000000000000000e+00,6.100000000000000000e+02,1.080000000000000000e+02
2.000000000000000000e+00,6.070000000000000000e+02,1.090000000000000000e+02
2.000000000000000000e+00,6.040000000000000000e+02,1.100000000000000000e+02
2.000000000000000000e+00,6.040000000000000000e+02,1.110000000000000000e+02
2.000000000000000000e+00,6.010000000000000000e+02,1.110000000000000000e+02
2.000000000000000000e+00,6.010000000000000000e+02,1.120000000000000000e+02
2.000000000000000000e+00,5.980000000000000000e+02,1.130000000000000000e+02
2.000000000000000000e+00,5.980000000000000000e+02,1.140000000000000000e+02
2.000000000000000000e+00,5.940000000000000000e+02,1.150000000000000000e+02
2.000000000000000000e+00,5.940000000000000000e+02,1.160000000000000000e+02
2.000000000000000000e+00,5.910000000000000000e+02,1.170000000000000000e+02
2.000000000000000000e+00,5.910000000000000000e+02,1.180000000000000000e+02
2.000000000000000000e+00,5.880000000000000000e+02,1.190000000000000000e+02
2.000000000000000000e+00,5.880000000000000000e+02,1.200000000000000000e+02
2.000000000000000000e+00,5.850000000000000000e+02,1.210000000000000000e+02
2.000000000000000000e+00,5.820000000000000000e+02,1.220000000000000000e+02
2.000000000000000000e+00,5.820000000000000000e+02,1.230000000000000000e+02
2.000000000000000000e+00,5.790000000000000000e+02,1.240000000000000000e+02
2.000000000000000000e+00,5.790000000000000000e+02,1.250000000000000000e+02
2.000000000000000000e+00,5.760000000000000000e+02,1.260000000000000000e+02
2.000000000000000000e+00,5.760000000000000000e+02,1.270000000000000000e+02
2.000000000000000000e+00,5.730000000000000000e+02,1.270000000000000000e+02
2.000000000000000000e+00,5.730000000000000000e+02,1.280000000000000000e+02
2.000000000000000000e+00,5.700000000000000000e+02,1.290000000000000000e+02
2.000000000000000000e+00,5.700000000000000000e+02,1.300000000000000000e+02
2.000000000000000000e+00,5.660000000000000000e+02,1.310000000000000000e+02
2.000000000000000000e+00,5.660000000000000000e+02,1.320000000000000000e+02
2.000000000000000000e+00,5.660000000000000000e+02,1.330000000000000000e+02
2.000000000000000000e+00,5.630000000000000000e+02,1.340000000000000000e+02
2.000000000000000000e+00,5.630000000000000000e+02,1.350000000000000000e+02
2.000000000000000000e+00,5.600000000000000000e+02,1.360000000000000000e+02
2.000000000000000000e+00,5.600000000000000000e+02,1.370000000000000000e+02
2.000000000000000000e+00,5.570000000000000000e+02,1.380000000000000000e+02
2.000000000000000000e+00,5.570000000000000000e+02,1.390000000000000000e+02
2.000000000000000000e+00,5.540000000000000000e+02,1.400000000000000000e+02
2.000000000000000000e+00,5.540000000000000000e+02,1.410000000000000000e+02
2.000000000000000000e+00,5.540000000000000000e+02,1.420000000000000000e+02
2.000000000000000000e+00,5.510000000000000000e+02,1.430000000000000000e+02
2.000000000000000000e+00,5.510000000000000000e+02,1.430000000000000000e+02
2.000000000000000000e+00,5.480000000000000000e+02,1.440000000000000000e+02
2.000000000000000000e+00,5.480000000000000000e+02,1.450000000000000000e+02
2.000000000000000000e+00,5.480000000000000000e+02,1.460000000000000000e+02
2.000000000000000000e+00,5.450000000000000000e+02,1.470000000000000000e+02
2.000000000000000000e+00,5.450000000000000000e+02,1.480000000000000000e+02
2.000000000000000000e+00,5.420000000000000000e+02,1.490000000000000000e+02
2.000000000000000000e+00,5.420000000000000000e+02,1.500000000000000000e+02
2.000000000000000000e+00,5.420000000000000000e+02,1.510000000000000000e+02
2.000000000000000000e+00,5.380000000000000000e+02,1.520000000000000000e+02
2.000000000000000000e+00,5.380000000000000000e+02,1.530000000000000000e+02
2.000000000000000000e+00,5.350000000000000000e+02,1.540000000000000000e+02
2.000000000000000000e+00,5.350000000000000000e+02,1.550000000000000000e+02
2.000000000000000000e+00,5.350000000000000000e+02,1.560000000000000000e+02
2.000000000000000000e+00,5.320000000000000000e+02,1.570000000000000000e+02
2.000000000000000000e+00,5.320000000000000000e+02,1.580000000000000000e+02
2.000000000000000000e+00,5.290000000000000000e+02,1.590000000000000000e+02
2.000000000000000000e+00,5.290000000000000000e+02,1.590000000000000000e+02
2.000000000000000000e+00,5.290000000000000000e+02,1.600000000000000000e+02
2.000000000000000000e+00,5.260000000000000000e+02,1.610000000000000000e+02
2.000000000000000000e+00,5.260000000000000000e+02,1.620000000000000000e+02
2.000000000000000000e+00,5.230000000000000000e+02,1.630000000000000000e+02
2.000000000000000000e+00,5.230000000000000000e+02,1.640000000000000000e+02
2.000000000000000000e+00,5.230000000000000000e+02,1.650000000000000000e+02
2.000000000000000000e+00,5.200000000000000000e+02,1.660000000000000000e+02
2.000000000000000000e+00,5.200000000000000000e+02,1.670000000000000000e+02
2.000000000000000000e+00,5.200000000000000000e+02,1.680000000000000000e+02
2.000000000000000000e+00,5.170000000000000000e+02,1.690000000000000000e+02
2.000000000000000000e+00,5.170000000000000000e+02,1.700000000000000000e+02
